Date,Symbol,Open,High,Low,Close,Volume,Open Interest,Duplicate row,Missing date,OHLC range violation,Stagnant price,Flat price anomaly,Zero-volume with move,Extreme volume outlier,Day-over-day jump,Absolute price bounds (IQR),High < Low inversion,Negative numeric,Schema,Open interest,critical_flags,major_flags,minor_flags,AI_Explanation,AI_Trend
20210916,FUT10,850,855,790,780,1142,741,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The most likely reason why the row was flagged for OHLC range violation is because the 'Close' price (780) is outside the range between 'Open' (850) and 'Low' (790) prices for that day, which suggests a possible data entry error, making it suspicious.","During the observed week for symbol FUT10, there was significant price volatility with highs reaching up to 960, alongside notable fluctuations in volume and open interest, particularly on September 14th where the highest recorded price coincided with a lower volume of 966 compared to previous days."
20210917,FUT1,43500,43500,43500,43500,920,374,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row was flagged for ""Flat price anomaly"" because the Open, High, Low, and Close prices are identical, which is unusual for active trading days, yet this is consistent with previous days showing similar patterns, suggesting it is probably valid.","Throughout the week, the symbol FUT1 exhibited unusual consistency in its price, repeatedly closing at 43500 with minimal fluctuations, while volume and open interest showed notable variability, particularly on September 13th with an increase in volume and open interest compared to other days."
20210917,FUT3,20645,20655,20510,20670,1107,549,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the reported low (20510) is significantly out of range compared to the highs and lows of the previous days, making it suspicious.","Over the week, the closing price of FUT3 experienced a general downward trend with fluctuations, accompanied by relatively stable trading volume but a noticeable drop in open interest on September 16th."
20210917,FUT4,3175,3190,3115,3230,860,694,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for ""OHLC range violation"" because the 'Close' value (3230) is outside the range defined by 'High' (3190) and 'Low' (3115), making this data point suspicious.","Over the week, FUT4 experienced significant price volatility, with large swings between daily highs and lows, notably on September 13th and 14th, coupled with fluctuating trading volumes, particularly spiking on September 15th."
20210917,FUT6,140,210,135,200,929,611,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row was flagged due to a ""Day-over-day jump"" because the closing price on 20210917 ($200) increased significantly compared to the previous day's consistent closing price of $100; this appears suspicious as the prior days displayed highly stable or flat price patterns.","During the week, the symbol FUT6 showed significant price volatility with a sudden drop to a close of 2 on September 15, contrasting sharply with its other stable days, and maintained consistently high trading volumes throughout."
20210917,FUT7,140,215,125,115,1251,416,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation, likely due to the 'Close' price of 115 being outside the 'Low' of 125 on the same day, suggesting a suspicious data entry error.","Throughout the week, FUT7 exhibited significant price volatility, particularly on September 13th with a wide high of 280, alongside fluctuating volumes, peaking at 1251 on September 17th, indicating potential speculative trading or news-driven activity."
20210917,FUT8,150,185,125,260,932,396,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,"The row was flagged due to an ""OHLC range violation"" and a ""Day-over-day jump,"" which are likely suspicious since the price data for September 17 shows an improbable recovery and spike from uniform price values on the 15th and 16th, indicating potential data entry errors.","The data for the symbol 'FUT8' shows unusual anomalies on September 15th and 16th, with constant open, high, low, and close prices of 1 and 100 respectively, significantly differing from the rest of the week's volatile trading patterns, hinting at potential data errors."
20210917,FUT9,240,245,205,115,1151,382,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The OHLC range violation flag indicates that the closing price of 115 is significantly lower than the observed range of previous closes over the week, making this discrepancy suspicious and likely a potential data entry error.","Over the week, FUT9 displayed significant price volatility with wide intra-day ranges, notably dropping from a high of 360 to a low close of 115, accompanied by fluctuating volumes and open interest, indicating potential market uncertainty or speculative activity."
20210917,FUT10,760,765,660,775,727,541,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row for 20210917 is flagged due to an ""OHLC range violation"" as the reported High (765) is not greater than the reported Low (660) as expected; considering the surrounding data, this discrepancy appears suspicious and warrants further investigation.","Throughout the week, the symbol FUT10 experienced significant volatility with fluctuating high and low prices, particularly on 20210913 and 20210914, alongside a notable increase in open interest by mid-week, suggesting heightened trading activity and potential speculative interest."
20210920,FUT1,43500,43500,43500,43500,680,616,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row was flagged for a ""Flat price anomaly"" because the Open, High, Low, and Close prices are all identical at 43500, which is consistent with the pattern observed in the majority of the recent context, suggesting it is more likely a valid occurrence rather than suspicious.","Throughout the week, the price of FUT1 showed an unusual pattern as it remained constant at 43,500 after the first day, while the trading volume gradually decreased, and open interest fluctuated notably."
20210920,FUT4,3305,3310,3290,3335,976,498,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the Close price (3335) was outside the provided High (3310) and Low (3290) range, making it suspicious rather than valid, as typically the Close should be between or equal to the High and Low.","Throughout the week, FUT4 experienced significant price volatility, with notable fluctuations in closing prices between 3260 and 3335, while the highest volume spike appeared on 20210915 with 1440, indicating potential increased trading interest or activity on that day."
20210920,FUT8,2,2,2,2,1028,623,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,1,"The row was flagged for a ""Flat price anomaly"" and a ""Day-over-day jump"" likely due to a suspiciously low flat price of 2 compared to previous days that had higher and more variable price values, indicating this row is probably suspicious.","During the week, the futures data for symbol FUT8 displayed unusual and erratic behavior with major discrepancies in price values from September 15 onwards, including impossibly low Open, High, Low, and Close prices on multiple days, indicating potential data errors or anomalies."
20210921,FUT1,43500,43500,43500,43500,513,688,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row was flagged for ""Flat price anomaly"" because the price has remained completely unchanged day-over-day despite having trading activity, consistent with previous days in the context, indicating the anomaly is likely valid rather than suspicious.","Throughout the week, the price of FUT1 remained constant at 43500, while the volume saw fluctuations, with the most significant being a high of 1226 on September 15th, and the open interest varied moderately, peaking at 688 on September 21st."
20210921,FUT7,140,140,140,140,1286,438,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row was flagged for ""Flat price anomaly"" because the Open, High, Low, and Close prices are all equal, which is unusual given the recent volatility in the previous trades; this is likely suspicious.","Throughout the week, the FUT7 futures experienced significant price volatility with wide intraday swings, particularly on September 15 and September 17, while volume spiked noticeably on September 20 and 21, amidst declining open interest towards the middle of the week."
20210921,FUT8,100,120,100,100,1056,539,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row was flagged for a ""Day-over-day jump"" likely due to the drastic price change from a previous day's close of 2 to an open of 100, which appears suspicious given the erratic price movements in the context data.","The trading of FUT8 during the week showed extreme anomalies in price values, notably with drastic discrepancies on September 15 and September 20 where the price flatlined at 1 and 2 respectively, while volume remained relatively high and consistent throughout the period."
20210922,FUT2,43365,43420,43165,43450,975,429,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the closing price of 43450 is outside the high of 43420 for the day, which is likely a data entry error and hence suspicious.","Throughout the week, FUT2 displayed relatively stable price movements with a notable anomaly on September 16, where both the price remained constant all day at 43470 and volume decreased to 800 from the previous day's higher volatility, while the open interest dropped significantly."
20210922,FUT3,20545,20680,20520,20485,871,394,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation likely because the recorded closing price (20485) falls outside the recorded high (20680) and low (20520) range, which seems suspicious based on recent price patterns that typically maintain logical OHLC relationships.","Over the week, FUT3 experienced a general decline in closing prices from 20690 to 20485, with a notable drop in open interest on September 16th and fluctuating volume peaking at 1107 on September 17th."
20210922,FUT4,4,4,4,4,993,437,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,1,"The row was flagged due to a ""Flat price anomaly"" and ""Day-over-day jump"" because all OHLC prices are significantly lower and identical compared to previous days, suggesting a likely data entry error rather than a valid market scenario.","Throughout the week, the symbol FUT4 experienced a stable trading range with a significant anomaly on September 22nd, where the price uniformly dropped to 4, indicating a data input error, despite relatively consistent volume levels."
20210922,FUT6,1050,1500,1000,1000,1042,470,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row was flagged for a day-over-day jump due to a significant increase in prices from the previous day, which is likely valid given no other critical flags are present, although further investigation may still be warranted to ensure data accuracy.","Over the week, the symbol 'FUT6' experienced a highly unusual surge in both price and volume, particularly on September 22nd, where the price opened at 1050 and peaked at 1500, contrasting sharply with the relatively stable or moderately fluctuating values observed earlier in the week."
20210922,FUT9,115,130,100,160,721,610,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,"The row is flagged for both an OHLC range violation and a day-over-day jump, likely due to the Close price of 160 being significantly higher than the High of 130, which makes the row suspicious and warrants further investigation.","Throughout the week, the symbol 'FUT9' experienced significant volatility with a notable drop in closing prices from 265 to 100, before a slight recovery to 160, accompanied by consistently high trading volumes especially on September 17th with a peak volume of 1151."
20210923,FUT3,20485,20485,20485,20485,1034,423,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row was flagged for a ""Flat price anomaly"" because the open, high, low, and close prices are identical, which is unusual compared to the previous week of fluctuating prices, making this data point suspicious.","Over the observed week, the FUT3 futures experienced a gradual decline in closing prices, reaching a consistently unchanging price on the last day, while volume varied but increased notably on September 17 and 23, suggesting heightened trading activity on these days."
20210923,FUT4,100,100,100,105,831,693,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,"The row was flagged for an ""OHLC range violation"" and ""Day-over-day jump"" because the price data shows a significant discrepancy and lack of variability compared to recent days, making it suspiciously anomalous rather than valid.","During the week, FUT4 experienced a significant anomaly on September 22 and 23, where the price values dropped drastically to non-market levels, suggesting potential errors in data entry, while volumes and open interest remained relatively stable throughout the period."
20210923,FUT6,9005,9005,9005,9005,0,591,False,False,False,True,False,True,False,True,False,False,False,False,False,1,0,2,"The row was flagged due to a ""Zero-volume with move"", ""Stagnant price"", and ""Day-over-day jump"", likely because the price remained constant at 9005 despite significant movement from the previous day and a zero-volume, making it suspicious given the context of recent price volatility.","Throughout the week, FUT6 experienced extreme volatility with a significant price spike on September 23, where it reached an unprecedented price level of 9005 with zero trading volume, suggesting a possible data error or market anomaly."
20210923,FUT8,100,215,103,100,1077,431,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for OHLC range violation because the closing price equals the opening price despite a significant reported high and low, which is suspicious given the context of inconsistent price movements and could suggest a data entry error.","The data shows extreme volatility in prices for FUT8, with the price unexpectedly soaring to 260 on September 17th and then dropping to 2 on September 20th, while volume remained relatively stable, indicating potential data inconsistencies or market anomalies."
20210923,FUT9,185,220,180,245,1071,483,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,"The row was flagged for ""OHLC range violation"" and ""Day-over-day jump"" likely due to the ""Close"" price being higher than the ""High"" price recorded for that day, which is suspicious and may indicate a data entry error.","During the observed week, the trading symbol FUT9 experienced significant volatility with a sharp decline in prices from a high of 340 to a low of 115, along with fluctuating trading volumes, peaking notably on September 23 with the highest volume of 1071."
20210924,FUT2,43470,43500,43435,43415,0,426,False,False,True,False,False,True,False,False,False,False,False,False,False,2,0,0,"The row is flagged for ""OHLC range violation"" and ""Zero-volume with move"" because the price moved within the day (with different Open, High, Low, and Close values), yet recorded zero volume, making it suspicious.","Over the observed week, the closing prices for FUT2 remained relatively stable with minor fluctuations, while there was an unusual anomaly of zero trading volume on September 24th, which is rare and significant for analysis."
20210924,FUT3,20470,20475,20430,20370,746,580,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row for 20210924 was flagged for an ""OHLC range violation"" because the ""High"" value (20475) is not greater than or significantly different from the ""Open"" value (20470) and the ""Low"" (20430), which is suspicious given the trading behavior in the prior days.","Over the week, FUT3 experienced a steady decline in closing prices, peaking on 20210917, along with a notable anomaly of unchanged price levels on 20210923, and fluctuating trading volumes, with an increase in open interest mid-week followed by sharp fluctuations."
20210924,FUT6,9060,9090,8990,9100,1182,512,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the closing price (9100) exceeds the recorded high (9090), which is suspicious given the significant discrepancy compared to prior days with no similar occurrence.","Over the observed week, the symbol FUT6 experienced extreme price volatility with an anomalous spike in price and volume, particularly on September 22nd with an unprecedented high opening price on September 23rd and subsequent stagnant trading indicated by zero volume."
20210924,FUT7,100,100,100,100,107000,632,False,False,False,False,True,False,True,False,False,False,False,False,False,0,1,1,"The row was flagged due to a ""Flat price anomaly"" and ""Extreme volume outlier"" because the consistent price of 100 across all OHLC and an unusually high volume of 107,000 starkly contrast with the previous week's more varied prices and typical volumes; this indicates it is likely suspicious.","Throughout the week, the symbol FUT7 demonstrated extreme volatility with drastic price fluctuations and concluded with a dramatic spike in volume on September 24th, indicating an unusual surge in trading activity despite stable closing prices."
20210924,FUT8,100,100,100,100,660,575,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row for 20210924 was flagged for a ""Flat price anomaly"" because the Open, High, Low, and Close prices are identical, which is suspicious given the previously observed price variability and that such flat prices often signify data errors.","Throughout the week, FUT8 experienced significant price volatility with an unusual spike on 20210917 and a drastic drop and stabilization to a constant price of 100 from 20210921 onwards, paired with relatively high trading volumes except for a drop on 20210924."
20210924,FUT10,850,875,840,900,1060,719,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an ""OHLC range violation"" because the recorded Close price of 900 exceeds the recorded High price of 875, which suggests the data point is suspicious and possibly an error.","Over the week, FUT10 experienced significant price volatility with an overall upward trend, closing at a high of 900, while trading volumes remained elevated, notably peaking on September 21st and 23rd."
20210927,FUT3,20360,20475,20205,20295,109500,537,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,"The row was flagged for ""Extreme volume outlier"" because the traded volume of 109,500 on September 27, 2021, is significantly higher than the volumes from the previous week, which were all under 1,100, indicating that this spike is likely suspicious.","Over the given period, the price of FUT3 generally trended downward with a significant spike in volume on September 27th, where it reached an unusually high volume of 109,500, compared to previous days with volumes under 1,200."
20210927,FUT6,9100,9130,9060,9055,1279,588,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the Close price is outside the expected range, given that it is below the Low of the previous days, which is probably suspicious.","During the observed week, there was an unusual spike in price and open interest on September 23, with the price fixed at 9005 and zero trading volume, followed by a consistent high price level and increased volume in subsequent days."
20210927,FUT7,150,160,100,160,816,515,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row likely triggered the ""Day-over-day jump"" flag due to the substantial increase in the closing price from 100 on 20210924 to 160 on 20210927, which appears valid given the prior erratic price movements and extreme volume on 20210924.","Throughout the week, the price of FUT7 displayed significant volatility with drastic fluctuations including stable days, particularly on 20210921 and 20210924, where the close price did not deviate, and 20210924 stood out with an anomalously high trading volume of 107,000."
20210927,FUT9,240,305,205,320,1074,544,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row from September 27, 2021, was flagged due to an ""OHLC range violation"" as the closing price of 320 exceeds the reported high of 305, suggesting that this data is likely suspicious.","Over the observed week, FUT9 experienced significant price volatility with a notably sharp increase from a close of 100 on September 21 to closing at 320 by September 27, while trading volume remained consistently high, suggesting strong market activity."
20210928,FUT1,43315,43370,43250,43220,1113,578,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an OHLC range violation, as the high (43370) is unexpectedly low compared to recent highs and lows within context, suggesting a data entry error; this is likely suspicious and should be reviewed for accuracy.","Over the observed week for FUT1, the price gradually decreased from 43500 to 43220, while trading volume showed fluctuations with a notable peak on September 27 at 1310, and open interest significantly decreased mid-week before partially recovering."
20210928,FUT2,43390,43470,43380,43345,996,391,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an ""OHLC range violation"" because the 'High' value (43470) is unusually close to the 'Low' value (43380) compared to recent days, suggesting a potentially valid anomaly given the consistent recording pattern but suspicious due to the narrow range not seen in the context data.","Over the week, FUT2 experienced stable price movements with minor fluctuations, but there was a notable anomaly on September 24th with a reported zero trading volume despite ongoing price changes."
20210928,FUT6,90350,91200,89450,90300,974,421,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row is flagged for ""Day-over-day jump"" because there is an unusually large increase in the price levels from the previous day, with the ""Open"" price jumping significantly from 9100 to 90350; this discrepancy is suspicious and suggests a potential data entry error.","During the observed week, the symbol FUT6 exhibited extreme volatility with a significant price spike on September 22 and 23, including an anomaly on September 23 where the price remained constant with no trading volume, followed by consistently high values and increasing volumes towards the end of the period."
20210928,FUT8,135,210,100,165,861,561,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row was flagged for a ""Day-over-day jump"" because of a significant increase in the closing price from 100 to 165 compared to previous days, and this change appears suspicious given the stagnant closing prices of 100 on prior days.","Throughout the week, the FUT8 symbol experienced large fluctuations in daily high prices and a consistently closing price of 100 until the final day, accompanied by significant daily trading volumes and fluctuating open interest."
20210929,FUT2,43355,43355,43295,43405,1321,450,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation because, on 20210929, the High (43355) is equal to the Open (43355) and less than the Close (43405), which is inconsistent given typical trading ranges seen in the past week; this is likely suspicious.","Over the observed week, the FUT2 futures contract displayed relatively stable closing prices within a narrow range, with a notable anomaly of zero trading volume on September 24, amidst otherwise varying daily volumes and fluctuating open interest levels."
20210929,FUT3,20350,20475,20325,20370,0,646,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to a ""Zero-volume with move"" issue, as there was a price change despite a reported zero trading volume, which is suspicious and suggests a possible data entry error.","During the observed week, FUT3 experienced a significant spike in trading volume to 109,500 on September 27, which contrasts sharply with the rest of the week, where volumes were relatively low, and there was also an anomalously high volume of zero recorded on September 29."
20210929,FUT4,150,165,100,220,868,245,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,"The row was likely flagged due to an OHLC range violation and a day-over-day jump, primarily because the closing price increased significantly to 220, which is notably higher than the typical range observed over the previous week, making it appear suspicious.","Throughout the observed week, the symbol FUT4 experienced unusually volatile price swings with significant price gaps from September 22 to September 23 and a sharp rise to a peak close on September 29, while volume remained relatively stable aside from decreased activity on September 23."
20210929,FUT6,43500,43500,43500,43500,897,555,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,1,"The row was flagged for a ""Flat price anomaly"" and ""Day-over-day jump"" because the price remained constant across all price points and there was an abrupt change in price compared to the previous day; this is suspicious as such drastic price movement and stagnation do not align with the weekly trend.","The week saw significant price anomalies with a dramatic spike on September 23rd and 28th, accompanied by unusually high open prices and a day of zero trading volume on the 23rd."
20210929,FUT7,130,215,100,195,879,310,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,"The row was likely flagged for a ""Day-over-day jump"" because the closing price jumped significantly from 100 on 20210928 to 195 on 20210929, and this disparity is probably valid given the observed volatility in previous days.","During the week, the symbol 'FUT7' experienced significant volatility in both price and volume, with a notably abnormal volume spike on September 24, where trading volume sharply increased to 107,000 while the price remained flat at 100 throughout the day."
20210929,FUT8,100,120,100,125,1348,484,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation because the 'Close' price (125) is higher than the 'High' price (120), making this data likely suspicious.","Throughout the week, FUT8 experienced considerable price volatility with several days recording substantial intra-day highs and frequent returns to a closing price of 100, culminating in a significant price rise to 165 and 125 on the final days, while volume fluctuated notably, peaking at 1348 on the last trading day."
20210929,FUT9,225,220,220,270,1157,375,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row for 20210929 was flagged for ""OHLC range violation"" because the 'High' value (220) is lower than the 'Open' (225) and 'Close' (270) prices, making it likely suspicious as this contradicts the expected range relationship in trading data.","Over the week, FUT9 experienced significant price volatility with a notable spike in both price and volume on September 23, followed by fluctuating prices and a steady decline in open interest, indicating possible shifts in trader sentiment or liquidation."
20210929,FUT10,850,855,845,1050,928,487,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for ""OHLC range violation"" because the 'Close' price of 1050 is suspiciously higher than the 'High' price of 855, which is inconsistent with the normal trading range shown in the context, making this discrepancy likely suspicious.","Over the observed week, the symbol FUT10 experienced significant volatility with a notable price spike on the last day where the price closed sharply at 1050 despite earlier dips, alongside fluctuating volumes and a general decline in open interest."
20210930,FUT1,43250,43360,43240,43175,998,377,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was likely flagged due to the 'OHLC range violation' because the recorded Close price (43175) is below the Low price (43240), which is a suspicious data inconsistency.","Throughout the week, FUT1 displayed relatively stable price movements with minor fluctuations, a consistent close around its opening price, but showed a notable peak in trading volume on September 27."
20210930,FUT2,43415,43445,43330,43485,992,416,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation because the closing price of 43485 is outside the day's high of 43445, which appears suspicious and indicates a potential data error.","Over the week, FUT2 experienced fairly stable price movements with a notable volume anomaly on September 24th when no trading volume was recorded, contrasting with the rest of the week's relatively consistent trading activity."
20210930,FUT7,245,330,210,380,775,441,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,"The row is likely flagged due to the ""OHLC range violation"" since the ""Close"" price of 380 exceeds the recorded ""High"" of 330, which is suspicious and suggests a data entry error.","Throughout the week, FUT7 experienced significant volatility with a notable spike in volume on September 24th at 107,000, while prices fluctuated widely, peaking at a close of 380 on September 30th."
20210930,FUT8,100,100,100,100,940,439,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row was flagged for a ""Flat price anomaly"" because the prices remained constant at 100 across open, high, low, and close, which is unusual compared to the volatile trading range in the previous context days, making it appear suspicious.","Throughout the week, the FUT8 symbol experienced high volatility with significant price fluctuations, particularly on 23rd and 28th September, while maintaining a consistent closing price of 100 on most days except for two sessions, accompanied by varying volume levels with a notable spike on 29th September."
20210930,FUT9,270,270,270,270,779,513,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,0,"The row for 20210930 was flagged for a ""Flat price anomaly"" because the Open, High, Low, and Close prices are all exactly the same at 270, which compared to the previous days' price variations is highly unusual and likely suspicious.","During the week, FUT9 experienced significant price volatility with large intraday swings, particularly on September 28 when the high reached 365 before closing much lower at 220, alongside fluctuating volume and open interest levels, culminating in a stable but lower volume day on September 30 where the opening and closing prices were identical at 270."
20210930,FUT10,1065,1130,995,975,1132,473,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The flagged row for September 30, 2021, shows an OHLC range violation, which is likely due to the 'Low' price being outside the typical range relative to recent 'Open', 'High', and 'Close' prices in the context; this anomaly appears suspicious given the significant jump from the previous day's data.","Over the observed week, the symbol FUT10 experienced significant price volatility with an unusual upward spike in the closing price on September 29, accompanied by generally high trading volumes, indicating potentially speculative or high-interest trading activity."
20211001,FUT1,43205,43265,43205,43075,1112,580,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for an OHLC range violation likely because the Low value equaled the Open value, which could suggest a data entry error, making it suspicious.","Over the observed week, the price of FUT1 showed a slight decline from open to close with relatively low trading volume and stable open interest, indicating limited market activity."
20211001,FUT2,435000,435000,435000,434100,847,300,False,False,True,False,False,False,False,True,True,False,False,False,False,1,0,2,"The row was flagged due to an ""OHLC range violation"" because the High, Low, and Open prices are identical, while the Close price differs, suggesting a price recording error; this appears suspicious given the lack of variation in these values.","During the observed week, FUT2 showed minimal price fluctuation with a slight closing drop and low trading volume, suggesting limited market activity or interest."
20211001,FUT3,20285,20315,20228,20220,1020,566,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an OHLC range violation, likely because the 'Close' price of 20220 is outside the specified range between 'High' 20315 and 'Low' 20228; this is suspicious and may indicate erroneous data entry.","During the specified week, the symbol FUT3 experienced a narrow trading range with its highest and lowest prices being 20315 and 20228 respectively, closing slightly lower at 20220, accompanied by a relatively low trading volume of 1020."
20211001,FUT4,265,365,155,295,0,395,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,"The row was flagged for ""Zero-volume with move"" because there was a significant price movement (Open: 265, High: 365, Low: 155, Close: 295) on a day with zero trading volume, which is suspicious as it suggests potential data entry errors or unusual market behavior.","During the observed week, the symbol FUT4 experienced a wide trading range with no volume, which is unusual for a futures contract and suggests a possible data issue or lack of trading activity."
20211001,FUT6,29660,29660,29660,29660,0,512,False,False,False,True,False,True,False,False,False,False,False,False,False,1,0,1,"The row was flagged due to ""Zero-volume with move"" and ""Stagnant price"" because the price did not change throughout the day while having a zero volume, which is suspicious as typically some trading activity would occur to justify the stagnant price regardless of volume.","Throughout the week, the futures contract for symbol FUT6 showed no price movement, with a consistently flat price of 29660 and a volume of zero, indicating a lack of trading activity."
20211001,FUT7,310,330,255,365,1202,621,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for OHLC range violation likely because the 'Close' price (365) is outside the expected range between 'Low' (255) and 'High' (330), which is suspicious since it contradicts the basic principles of pricing movement within a trading day.","Throughout the week, the price of FUT7 significantly increased from an open of 310 to a close of 365, with a notable peak in volume at 1202, indicating heightened trading activity."
20211001,FUT8,135,210,105,100,1038,342,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an ""OHLC range violation"" as the Close price of 100 is outside the provided Low and High range of 105 to 210, making this likely suspicious.","During the observed week, FUT8 experienced significant price volatility, with a high of 210 and a low of 100, along with a notable trading volume of 1,038, but ended the period on a bearish note with a close at 100."
20211001,FUT9,275,325,120,340,1177,610,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The ROW was flagged for an OHLC range violation because the Close price of 340 is higher than the reported High price of 325, indicating a data inconsistency that is suspicious.","During the observed period for the symbol FUT9, there was a significant price increase with an opening at 275 and closing at 340, alongside a relatively low trading volume of 1177, suggesting an unusual trend of rising prices with subdued volume."
20211001,FUT10,950,1030,915,1050,896,538,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged due to an OHLC range violation because the 'Close' price (1050) is outside the 'Low' (915) and 'High' (1030) price range, indicating a likely data entry error, which makes the entry suspicious.","During the week, FUT10 exhibited a significant price increase, closing above its opening price with high volatility, as indicated by the large price range from low to high, while the volume and open interest remained relatively stable."
20211004,FUT2,43500,43500,43500,43500,1116,480,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,1,"The row was flagged due to a ""Flat price anomaly"" and ""Day-over-day jump"" because the prices remained constant on 20211004 with a significant decrease from the previous day's values, suggesting a suspicious data entry error such as a misplaced decimal point.","Over the observed period, FUT2 exhibited a significant drop in the Close price from 434,100 to 43,500 along with an increase in volume from 847 to 1,116, suggesting a potential correction or volatility in the market."
20211004,FUT9,425,440,375,450,881,732,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for ""OHLC range violation"" because the Close price (450) is outside the High (440) and Low (375) range, which is suspicious and suggests a data entry error.","Over the observed week, the symbol 'FUT9' displayed significant volatility with a sharp increase in both price and volume, as evidenced by the price almost doubling from an open of 275 to a close of 450 while volume fluctuated notably."
20211004,FUT10,1015,1004,990,985,814,506,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,"The row was flagged for ""OHLC range violation"" because the 'High' price (1004) is lower than both the 'Open' (1015) and 'Close' (985) prices, which is suspicious and likely erroneous given that such a scenario is unusually inconsistent with typical market behavior.","Over the observed period, FUT10 exhibited significant volatility with a decrease in closing price from 1050 to 985 and a slight decrease in trading volume, suggesting potential selling pressure."
