Date,Symbol,Open,High,Low,Close,Volume,Open Interest,AI_Explanation,AI_Trend
20220110,FUT4,30725,30785,30445,30760,568,410,"The row was flagged due to an increase in volume from the previous days, which is valid as it aligns with the price movement and interest shown in the context data.","There was a significant increase in price and volume on 20210303, followed by a decrease in both price and volume on 20210309 for the symbol FUT5."
20220110,FUT6,100,130,100,100,824,639,"This row was flagged most likely due to a sudden drop in Open Interest compared to the previous days, which may be suspicious and require further investigation.","The price of symbol FUT5 showed a significant increase from March 5th to March 8th, with the highest volume traded on March 9th."
20220110,FUT7,43500,43500,43500,43405,1127,477,"This row was flagged due to the notably high difference between the 'High' and 'Low' values, which is likely valid given the previous fluctuation in prices for the symbol.","The price of FUT5 experienced significant volatility, with a sharp increase in volume on 20210309 despite a lower closing price."
20220110,FUT8,140,265,100,100,728,362,"The row was flagged because the 'Open', 'High', 'Low', and 'Close' prices are all the same at an unusually high value of 27,055, which is likely a data input error and suspicious.","The price of FUT5 experienced a significant spike and drop in the same week, with an unusual peak of 27055 followed by no trading activity."
20220110,FUT9,100,195,100,100,1138,528,"The row was flagged because of a significant increase in Open Interest from the previous day, which is likely valid given the stable trading volume and price.",There is a significant spike in price and open interest for symbol FUT5 on 20210315 compared to the rest of the week.
20220110,FUT10,43355,43365,43225,43245,597,459,"This row was flagged due to a significant increase in the volume compared to the previous days, which is valid given the price movement observed.","The price of symbol FUT5 showed a significant increase from March 12 to March 16, reaching a high of 42455 with a spike in volume."
20220111,FUT1,33190,33295,33080,33215,912,559,"The row was flagged due to a significant increase in Open Interest from the previous day, which may be suspicious and warrant further investigation.","There was a significant increase in price and volume on 20210311, followed by stable prices and low volume on 20210312 and 20210315, with a slight decrease in volume on 20210317 despite a small price increase."
20220111,FUT2,432600,433050,431700,433450,837,376,"The row was flagged due to a decrease in Open Interest from the previous day, which is suspicious and may require further investigation for validity.","The price of FUT5 remained stable with very low volume throughout the week, except for a slight increase on March 16th and 17th."
20220111,FUT3,1480,1520,1395,1540,630,570,"This row was flagged for having a significant decrease in Open Interest from the previous day, which is likely valid as it could indicate a change in market sentiment or positions being closed.","The price of FUT5 showed a consistent increase throughout the week, reaching a high of 42520 on March 19th, accompanied by a decrease in volume from 1185 on March 16th to 894 on March 19th."
20220111,FUT4,30695,30825,30630,30715,1036,527,"The row was flagged due to a decrease in Open Interest from 678 to 546 in one day, which seems suspicious and may need further investigation.",The price of FUT5 remained relatively stable around 42390-42475 with a slight decrease in volume towards the end of the week.
20220111,FUT6,110,230,100,100,1092,409,"The row was flagged by auto quality checks due to a decrease in Open Interest, possibly indicating a decrease in market participant interest, which is a valid reason.","The price of FUT5 remained relatively stable throughout the week, with a slight decrease in volume towards the end of the period."
20220111,FUT7,43370,43405,43350,43355,752,382,"This row was flagged due to a significant increase in Volume compared to the previous days, which may be valid if correlated with market events.","There was a noticeable increase in both volume and open interest on 20210324 for symbol 'FUT5', indicating heightened trading activity."
20220111,FUT8,100,130,100,100,957,416,"This row was flagged by the auto quality check most likely due to a significant increase in Open Interest from the previous day, which may be considered suspicious and require further investigation.","There was a consistent increase in volume and price for symbol FUT5 throughout the week, with the highest volume and close price observed on 20210325."
20220111,FUT10,43255,43355,43240,43250,1029,672,"The row was flagged because the Open Interest value of 221 is significantly lower than the Open Interest values in the CONTEXT rows, which is likely suspicious and requires further investigation.","The price of FUT5 steadily increased throughout the week, with a notable spike in volume on 20210326."
20220112,FUT1,33235,33285,33235,33250,1162,335,"The row was flagged due to a significant decrease in Open Interest, from 221 to 319, between the context days and the current day of the given date, making it suspicious.","The price of symbol FUT5 showed an upward trend throughout the week, with a significant increase in volume on 20210324."
20220112,FUT2,43500,43500,43500,43500,906,607,"The row was likely flagged due to the significant increase in Open Interest from the previous day, which could be considered suspicious and may require further investigation.","The symbol FUT5 has shown a consistent uptrend in both price and volume over the past week, with increasing open interest levels."
20220112,FUT3,1535,1590,1365,1445,129600,433,This row was flagged for having an unusually low Open Interest compared to the previous data and is likely suspicious as it may indicate a potential data entry error.,"The symbol FUT5 showed a consistent increase in price from 42365 to 42675 over the week with fluctuating volume levels, reaching a high of 42800 on 20210330."
20220112,FUT4,30730,30735,30655,30775,1468,471,"The row was flagged by the auto quality check because the Open Interest value seems unusually low compared to the volume traded, potentially indicating data entry error, making it suspicious.",The price of FUT5 remained relatively stable with a slight decrease in volume compared to the previous week.
20220112,FUT6,135,140,100,100,1135,384,"This row was flagged due to a decrease in Open Interest from the previous day, which is suspicious and may require further investigation.","The price of FUT5 slightly increased from 42685 to 42690 over the week, with a decrease in volume from 1083 to 921."
20220112,FUT7,43410,43455,43380,43470,891,607,"This row was flagged for having a higher Open Interest compared to the past week's data, which is likely valid as it could indicate increased market interest in this particular commodity futures contract.",The price of FUT5 steadily increased throughout the week with a slight decrease in volume on the second day.
20220112,FUT8,100,100,100,100,1168,259,"This row was flagged because the Open Interest value of 536 is significantly lower than the previous day's value of 625, indicating a potential data quality issue. It is likely to be suspicious and may require further investigation.","Over the week, the price of FUT5 steadily increased from 42685 to 42775, with a slight drop on April 2nd before continuing to rise. Volume remained relatively stable around 1000."
20220112,FUT10,43245,43320,43165,43210,671,479,"This row was flagged due to a significant decrease in Open Interest compared to the previous days, which is suspicious and may warrant further investigation.","The price of FUT5 remained relatively stable with consistent volume throughout the week, except for a slight increase in price on 20210405."
20220113,FUT1,33275,33405,33205,33175,860,414,"This row was flagged likely due to a significant decrease in Open Interest compared to the previous day, which is suspicious and may require further investigation.","The price of FUT5 remained relatively stable with some fluctuations in volume, but a significant drop in open interest on 20210407."
20220113,FUT2,43480,43485,43470,43490,801,460,"This row was flagged because the Open Interest decreased significantly from the previous day, which is suspicious and may require further investigation to determine its validity.","The price of FUT5 remained relatively stable throughout the week, with only slight fluctuations in both price and volume."
20220113,FUT3,1380,1520,1285,1295,973,564,"The most likely reason why this row was flagged by the QUALITY_CHECK is the significant increase in Volume compared to the previous days, which may be considered suspicious and warrants further investigation to determine its validity.","There is a decreasing trend in price from the beginning to the end of the week, with a spike in volume on the last day."
20220113,FUT4,30710,30780,30650,30725,1010,524,"The row was flagged due to the substantial decrease in Open Interest from the previous day, which is most likely suspicious unless there is a valid reason such as a large number of contracts expiring.","The price of FUT5 remained relatively stable with minor fluctuations, but there was a noticeable increase in trading volume on 20210412."
20220113,FUT6,145,185,115,185,1059,364,"This row was likely flagged due to a repeated open interest value of 481 from the previous day, making it suspicious as it may indicate an error or lack of variety in data.","The price of FUT5 remained relatively stable with a slight uptrend towards the end of the week, while volume fluctuated but remained relatively low overall."
20220113,FUT7,43500,43500,43485,43500,1199,399,"This row was flagged because the Open Interest value dropped significantly in comparison to the previous days, which is likely suspicious and may require further investigation.","The price of FUT5 remained relatively stable with minor fluctuations throughout the week, while volume saw a significant spike on April 12th."
20220113,FUT8,135,185,100,170,754,594,"This row was flagged due to decrease in Open Interest compared to the previous context rows, suggesting a potential anomaly and is likely suspicious.","The price of FUT5 remained relatively stable with minor fluctuations throughout the week, while trading volume showed inconsistent patterns, peaking on 20210412 and 20210413 before decreasing towards the end of the week."
20220113,FUT10,43210,43210,43210,43210,1272,584,"This row was flagged for having an unusually high increase in Open Interest from the previous day, indicating a potential data entry error, making it suspicious.","The symbol FUT5 saw a consistent decrease in price from April 12th to April 16th, followed by a significant price increase on April 19th with a spike in volume."
20220114,FUT1,33245,33285,33205,33175,851,473,"The most likely reason this row was flagged is a discrepancy between the Open Interest value of 559 and the trend in Open Interest from the CONTEXT rows, indicating it is suspicious and may require further investigation.","The price of FUT5 remained relatively stable with a slight increase towards the end of the week, while volume also showed consistent levels throughout the period."
20220114,FUT2,43365,43385,43360,43410,1109,238,"The row was flagged due to a sudden increase in volume compared to the previous days, indicating potential market manipulation, which is suspicious and should be investigated further.","Overall, the price of symbol FUT5 remained relatively stable with minor fluctuations in both price and volume throughout the week."
20220114,FUT3,1300,1430,1270,1260,1033,528,"This row was flagged because the 'Volume' value is significantly lower compared to the average volume in the CONTEXT rows, making it suspicious.",The price of FUT5 remained relatively stable throughout the week with slight fluctuations in volume.
20220114,FUT4,307050,308550,306600,306550,795,629,"This row was flagged by the quality check due to a significant increase in Open Interest from the previous day, which is likely valid considering the corresponding increase in the closing price.","The price of FUT5 saw a gradual increase throughout the week, with a spike in volume on April 21st."
20220114,FUT6,125,215,100,210,909,536,"This row was likely flagged due to a significant decrease in the 'Open' price compared to the previous week, indicating a potential data error, making it suspicious.",Anomalies in the price and volume data of symbol FUT5 occurred on 20210426 with a significant drop in both metrics.
20220114,FUT7,43500,43500,43425,43440,1013,488,"The row was flagged due to a significant drop in trading volume compared to previous days, which is suspicious and may require further investigation.",There is a significant drop in price and volume on 20210426 compared to the rest of the week for symbol FUT5.
20220114,FUT8,110,190,100,125,1052,538,"This row was flagged due to a significant decrease in Open Interest compared to previous days, making it suspicious.",The symbol FUT5 saw a significant increase in price and volume on 20210428 compared to the previous days.
20220114,FUT10,43250,43305,43225,43230,1173,716,"This row was flagged due to a significant drop in the 'Open' and 'Close' prices compared to the previous days, likely indicating a data error or anomaly, making it suspicious.",An unusual anomaly occurred on April 26th with a significant drop in both price and volume for the FUT5 symbol.
20220117,FUT1,33255,33345,33250,33230,1019,480,"This row was flagged due to a significant decrease in Open Interest compared to the previous days, which is probably valid given the drastic change.","The symbol FUT5 experienced a significant drop in volume on 20210426, followed by a spike in volume on 20210427, indicating potentially volatile trading activity."
20220117,FUT2,43440,43500,43380,43490,1284,338,"The row was likely flagged due to an unusually low Volume of 0, which is suspicious and may warrant further investigation for validity.","The symbol FUT5 showed a narrow trading range with low volume on May 3, 2021."
20220117,FUT3,1295,1340,1290,1285,1018,472,"This row was likely flagged due to the significant increase in Volume from 0 to 1022 within one day, which is suspicious and may require further investigation.","The price of FUT5 decreased slightly from 23020 to 22940 over the week, with a significant increase in volume from 0 to 1022."
20220117,FUT4,43500,43500,43500,43500,0,560,"This row was flagged by the quality check likely due to a decrease in Open Interest from 525 to 508 over the past week, which is valid.","Over the week, there was a slight decrease in price with a small increase in volume for symbol FUT5."
20220117,FUT6,190,280,130,210,964,349,"The most likely reason this row was flagged by the quality check is due to a significant drop in the Open, High, Low, and Close prices compared to the previous days, which is suspicious and may indicate data entry errors or issues with data collection methods.",The symbol FUT5 experienced a drastic drop in price and volume on 20210506 compared to the previous days.
20220117,FUT7,43490,43500,43440,43450,1450,562,"The row for symbol 'FUT5' on 20210507 was flagged for having an unusually low price with Open, High, Low, and Close values of 1, making it suspicious as it does not align with the price trend seen in the CONTEXT data.",There is a significant drop in price and increase in volume on 20210504 for symbol FUT5.
20220117,FUT8,42730,42730,42730,42730,0,530,"The row was flagged because the 'Open', 'High', 'Low', and 'Close' values are significantly lower than the previous days, making it suspicious and potentially invalid.","The symbol FUT5 experienced a significant drop in price and volume on May 6th and 7th, with the price plummeting to the low of 3 and volume increasing to 871 and 907 respectively. Additionally, a spike in volume was observed on May 10th, reaching 1157."
20220117,FUT10,43205,43235,43105,43270,973,492,"This row was flagged due to the sudden increase in High compared to the previous days, which is suspicious and may require further investigation.","The symbol FUT5 experienced a significant drop in price and volume on May 6th, 2021, with the open, high, low, and close all at 3, but saw a spike in volume on May 10th, 2021 with a price of 100."
20220118,FUT1,33270,33320,33155,33220,1105,555,"The row was flagged for having a significant decrease in Open Interest compared to the previous days, which is suspicious and may require further investigation.","There is a significant decrease in both price and volume on 20210506 for symbol FUT5, followed by a spike in volume on 20210512 despite steady prices."
20220118,FUT2,43450,43500,43375,43425,1307,563,"This row was flagged for having a significant increase in Open, High, and Close prices compared to the previous days, which is likely suspicious and may warrant further investigation as it deviates from the usual trading pattern.","The symbol FUT5 experienced a significant increase in both price and volume on 20210510, with the price jumping to 100 and volume reaching 1157."
20220118,FUT3,1265,1280,1150,1260,1070,549,"This row was flagged by the quality check due to the abnormally low volume compared to the previous days, suggesting a potential data error.","The price of Symbol 'FUT5' showed a significant increase from 20210512 to 20210513, with the highest volume traded on 20210512."
20220118,FUT4,20925,20925,20925,20925,0,546,"This row was flagged due to a discrepancy between the high and low values, with a high of 255 and a low of 100, which may be suspicious and worth investigating further.","There was a significant increase in both price and volume on 20210513, with the highest volume and price for the week on that day."
20220118,FUT6,265,320,190,220,509,614,"The row was flagged due to the extremely high values for 'Open', 'High', and 'Close', which are not consistent with the historical context and are likely suspicious.","The price of FUT5 experienced significant volatility, with a sharp increase in volume on 20210518."
20220118,FUT7,43455,43500,43390,43500,1256,438,"The row was flagged for the drastic decrease in 'Open', 'High', 'Low', and 'Close' values on 20210519 compared to the previous days, likely indicating a data-entry error, making it suspicious.","A significant price increase on 20210518 with an open of 1200 and a close of 1550, accompanied by higher volume compared to previous days."
20220118,FUT8,42730,42730,42730,42730,1067,490,"This row was flagged because the 'Open' and 'High' values are the same, which is unusual, but it's likely valid as the values are within a reasonable range based on the context data.",There was a significant increase in volume on 20210519 for symbol FUT5 with a low price of 1.
20220118,FUT10,43210,43265,43140,43275,1089,640,"This row was flagged due to the Open Interest value being significantly higher than the previous days, which is suspicious and may indicate a data entry error.",There was a significant increase in both price and volume on May 18th for symbol FUT5 compared to the rest of the week.
20220119,FUT1,33300,33330,33300,33340,1258,558,"This row was flagged for abnormal high volume compared to the previous days, indicating a potential data entry error or manipulation, making it suspicious.","There is a significant increase in volume on 20210520 compared to the rest of the week for symbol FUT5, despite minimal price movement."
20220119,FUT2,43375,43400,43295,43375,1174,564,"This row was flagged by the auto quality check for having a significant decrease in open interest compared to the previous day, indicating a potentially suspicious change in market activity.","There was a significant increase in volume on 20210524 compared to the previous days for symbol FUT5, despite no major price movement."
20220119,FUT3,1210,1230,1160,1165,903,504,"This row was flagged for having a significantly higher Close price compared to the previous days, potentially valid due to market fluctuations.","The price of FUT5 experienced a significant increase from 115 to 250 between May 21st and May 26th, with a peak in volume on May 25th."
20220119,FUT4,20955,21015,20910,20945,0,414,"The most likely reason why this row was flagged by the auto QUALITY_CHECK is due to the significant increase in Open Interest from 411 to 447 in a single day, which is suspicious and likely invalid.","The price and volume of FUT5 experienced a significant increase on 20210521, with the highest price reaching 150 and volume at 1203, before returning to lower levels in the following days."
20220119,FUT6,2200,2550,1000,2700,1232,481,"The row was flagged because the Open Interest value of 336 on 20210528 is significantly lower than the values from the previous week, which may indicate a potential data entry error and should be considered suspicious.","The price of FUT5 experienced significant volatility, with a sharp increase in volume on 20210528."
20220119,FUT7,43480,43500,43445,43500,1246,449,"This row was flagged because the Open and High prices are lower than the previous day's Close price, which is suspicious and likely invalid.","The price of FUT5 showed significant volatility over the week, with a sharp increase in both price and volume on the 28th."
20220119,FUT8,42770,42780,42715,42805,846,489,"This row was flagged by the auto quality check most likely due to an unusually large discrepancy between the High and Close prices, which may be suspicious and warrant further investigation.","Over the past week, the price of FUT5 experienced significant volatility, with a high of 600 and a low of 470, while the volume traded remained relatively high at 950."
20220119,FUT10,43340,43345,43265,43230,995,441,"This row was flagged for having a significant increase in both High and Low prices from the previous day, which may be suspicious and require further investigation.","The symbol FUT5 saw a significant price increase from 465 to 560 over the week, accompanied by a notable spike in trading volume from 950 to 1130."
20220120,FUT1,33375,33450,33290,33310,764,314,"This row was flagged by the auto-quality check most likely due to the decrease in Open Interest from the previous day, which is suspicious and may warrant further investigation.","The symbol FUT5 experienced a significant increase in both price and volume on June 2nd, with the price reaching a high of 725 and volume of 1130."
20220120,FUT2,43295,43315,43235,43260,887,529,"This row was flagged because the Open Interest value deviated significantly from the previous days, making it suspicious and likely invalid.","The price of FUT5 experienced significant volatility throughout the week, with the highest close on the second day and a noticeable decrease in volume on the third day."
20220120,FUT3,1100,1190,1075,1100,1094,590,"The row was flagged because the Open Interest value of 457 is significantly lower than the average of the past week, making it suspicious and potentially invalid.","The symbol FUT5 experienced a significant price increase from June 1st to June 3rd, with a sharp drop in volume on June 3rd compared to the previous days."
20220120,FUT4,20870,20885,20850,20930,1066,428,"The row was flagged due to the significant drop in the Close price compared to the previous day, which is suspicious and may require further investigation for potential data entry error.",The symbol FUT5 experienced a significant increase in volume on 20210602 with a corresponding spike in price from 510 to 725.
20220120,FUT6,2735,2780,2725,2765,1452,476,"The row was flagged by the auto quality check most likely due to the relatively low Open Interest value of 515 compared to the overall trend, which may be suspicious and warrants further investigation.","The price of symbol FUT5 experienced a notable decline from 615 on 20210603 to 435 on 20210608, accompanied by a decrease in volume from 578 to 925."
20220120,FUT7,13270,13270,13270,13270,0,654,"The row was flagged by the quality check as the 'Open Interest' value decreased significantly from the previous day, which is suspicious and may indicate data entry error or manipulation.","The price of FUT5 fluctuated significantly throughout the week, with the highest point reaching 660 and the lowest point dropping to 410, while volume peaked at 1083 on June 7th."
20220120,FUT8,42730,42740,42655,42805,904,420,"This row was flagged due to unusually low volume compared to the rest of the week, which could be suspicious and may require further investigation.","The price of FUT5 showed volatility, with highs ranging from 490 to 630 over the week and fluctuating volumes, hitting a peak of 1083 on the second day."
20220120,FUT10,43195,43290,43170,43160,1027,643,"The row was likely flagged due to the significant decrease in the Low price compared to the previous days, which may be suspicious and require further investigation.","The price of FUT5 fluctuated significantly throughout the week, with highs reaching 630 and lows dropping to 410, while volume remained relatively stable around 800-1000."
20220121,FUT1,33280,33305,33225,33275,881,404,"This row was flagged due to the Open and High prices being lower than the previous day, which is valid considering the fluctuation in commodity futures prices.","There was a significant increase in price volatility and trading volume on June 10, with the highest volume and price range during the week."
20220121,FUT2,43275,43335,43235,43265,1154,434,"The row was flagged for potentially suspicious Open Interest data, as it showed a decrease from the previous day despite an increase in price, which may indicate incorrect reporting or data entry errors. This would be considered suspicious and warrants further investigation.","The price of FUT5 fluctuated significantly throughout the week, with the highest volume traded on June 15th."
20220121,FUT3,1090,1100,1085,1115,1166,529,"This row was flagged because of a significant increase in Open price compared to the previous days, likely valid due to potential market volatility or news impacting the commodity.",There was a significant increase in price and volume on 20210617 for symbol FUT5 compared to the rest of the week.
20220121,FUT4,20955,21015,20905,20990,1039,469,"The row was flagged by the quality check due to a significant decrease in Open Interest from 650 to 503, which is suspicious and likely requires further investigation.","There was a noticeable increase in volume on 20210614 compared to the rest of the week for symbol FUT5, despite relatively stable prices."
20220121,FUT6,2770,2775,2695,2785,982,668,"This row was likely flagged by the auto quality check due to a significant increase in the High price compared to the previous days, which may be considered suspicious and may require further investigation.","The price of FUT5 showed a sharp increase from $480 to $650 over the week, with a significant spike in volume on June 21st."
20220121,FUT7,13280,13305,13185,13205,1012,502,"This row was flagged because the volume significantly increased from the previous days, which is suspicious and may need further investigation for validity.","The price of FUT5 showed a significant spike on June 16th with a high of 600, but then dropped sharply to a close of 595 on June 22nd despite high volume."
20220121,FUT8,42695,42755,42630,42725,802,345,"This row was likely flagged due to the significant jump in Open Interest compared to the previous days, which could be suspicious and warrant further investigation.","The symbol FUT5 experienced a significant increase in both price and volume on June 23, with the price reaching a high of 880 and volume spiking to 1179."
20220121,FUT10,43135,43200,43100,43175,995,532,This row was flagged by the quality check most likely due to the sudden small decrease in Open Interest from the previous day; it is probably a valid change.,"The price of FUT5 saw a significant increase in volatility between 20210621 and 20210623, with a wide trading range and higher volumes traded."
20220124,FUT1,33295,33305,33260,33245,1139,509,"This row was flagged because the Open Interest value jumped significantly from the previous day, which may be suspicious and warrants further investigation.",The price of FUT5 saw a sharp increase from $580 to $880 between June 18th and June 23rd accompanied by a significant rise in trading volume.
20220124,FUT2,43160,43215,43145,43040,1079,669,"The most likely reason why this row was flagged by the auto quality check is due to a significant decrease in open interest compared to the previous 6 days, making it potentially suspicious.",The symbol FUT5 experienced a significant drop in price and increase in volume on 20210622 compared to the rest of the week.
20220124,FUT3,1115,1150,985,1150,872,473,"This row was likely flagged for having a significant increase in Open Interest compared to the previous days, which could be suspicious and may need further investigation.","The symbol FUT5 experienced a significant increase in price from June 22nd to June 29th, with the highest volume traded on June 22nd and 23rd."
20220124,FUT4,20990,20990,20990,20990,1070,689,"This row was flagged due to the significant increase in Open Interest compared to the previous day, which could be suspicious and may require further investigation.","The price of FUT5 showed a consistent increase throughout the week, with the highest volume traded on the 29th of June."
20220124,FUT6,2770,2800,2710,2800,957,564,"This row was flagged by the auto quality check most likely due to an abnormal difference between the High and Close prices, indicating a potential data entry error, and it is probably suspicious.","Over the past week for symbol FUT5, there was a significant drop in both price and volume compared to the previous days."
20220124,FUT7,13200,13215,13185,13205,1241,571,"This row was likely flagged due to a significant decrease in the Close price from the previous day, indicating a potential data error or anomaly, making it suspicious.","The price of FUT5 decreased significantly from 20210701 to 20210702, with a substantial decrease in volume as well."
20220124,FUT8,3,3,3,3,995,554,"This row was flagged because the 'Open' and 'High' prices are significantly lower than the previous days, making it suspicious and possibly indicating a data quality issue.","The symbol FUT5 experienced a significant drop in price and volume on 20210702, followed by a rebound in both metrics on 20210705."
20220124,FUT10,43285,43340,43280,43275,802,498,"The row was flagged for having a significantly lower low value compared to the previous days, which is suspicious and potentially invalid.",There was a significant decrease in price and volume on 20210702 compared to the surrounding days for symbol FUT5.
20220125,FUT1,33205,33230,33020,33225,324,609,"This row was likely flagged due to a significant increase in Close price from the previous day, which may be valid if there was specific news or market conditions driving the price movement.","The price of FUT5 fluctuated significantly throughout the week, with a notable increase in volume on the last day."
20220125,FUT2,43025,43030,42890,43015,978,410,"This row was flagged because of a sharp increase in Open, High, Low, and Close prices, which may be valid due to market fluctuations or could be suspicious and require further investigation.","The price of FUT5 experienced a significant drop on 20210702 with no recorded volume, followed by a steady increase in both price and volume over the rest of the week, reaching a high of 1025 on 20210708."
20220125,FUT3,1090,1200,940,1140,973,409,"The row was flagged for having an unusually large percentage increase in Open compared to the previous days, potentially indicating a data entry error, making it suspicious.","The price of FUT5 experienced a sharp increase from July 7th to July 9th, reaching highs of 11300 with above-average trading volume."
20220125,FUT4,21040,21110,20985,21090,1058,526,"This row was flagged due to a significant increase in Open Interest compared to the previous day, which may be suspicious and require further investigation.","The price of symbol FUT5 showed significant volatility with a sharp increase from 775 to 10950 over the course of the week, accompanied by an overall decrease in volume."
20220125,FUT6,2890,2985,2810,2940,471,621,"This row was flagged due to a significant increase in Volume compared to the previous days, which may be suspicious and warrant further investigation.","The price of FUT5 showed significant volatility over the week, with a sharp increase in volume on July 13th."
20220125,FUT7,13100,13210,13075,13090,1024,385,"This row was flagged due to the Volume being unusually low (0) for the given date, which is likely suspicious and may indicate a data reporting error.","The price of FUT5 saw a significant increase from 20210707 to 20210709, with a peak at 11300, but then stabilized around 10900 for the remainder of the week, despite a decrease in volume on 20210714."
20220125,FUT8,100,100,100,100,906,519,"This row was likely flagged due to a significant decrease in Open Interest from the previous day, which is suspicious and may require further investigation.","There is a sudden increase in volume on 20210713 compared to the rest of the week for symbol FUT5, possibly signaling increased trading activity or interest."
20220125,FUT10,43375,43405,43350,43260,905,628,"This row was flagged because the Open Interest value dropped significantly from the previous day, which is suspicious and may indicate a data error.","The price of FUT5 remained relatively stable throughout the week, with a slight increase in volume on July 15."
20220126,FUT1,33185,33315,33120,33270,1320,484,"The row was flagged due to a sudden drop in volume compared to the previous days, which may be suspicious and require further investigation.",The price of FUT5 showed a steady increase throughout the week with a spike in volume on 20210713.
20220126,FUT2,43060,43135,43015,43070,706,315,"This row was flagged due to the Open and Close prices being significantly different, which is suspicious and may need further investigation for possible data entry errors or anomalies.","The price of FUT5 experienced a steady increase throughout the week, with a significant spike in volume on 20210716."
20220126,FUT3,1130,1220,1105,1060,1189,290,"The row was flagged because the Open Interest value for the current date increased significantly compared to the past week, which may be suspicious and require further investigation.","Overall, the price of FUT5 remained relatively stable throughout the week, with some fluctuations in both price and volume towards the end of the week."
20220126,FUT4,21055,21055,20985,21040,931,393,"The row was flagged due to a decrease in Open Interest from the previous day, which is valid as it represents a change in market participant positions.","Overall, the price of FUT5 remained relatively stable throughout the week, with a slight decrease in volume towards the end of the period."
20220126,FUT6,2930,2970,2855,2935,828,650,"The row was flagged due to a decrease in Open Interest from the previous day, which may be suspicious and warrant further investigation.",The price of FUT5 remained relatively stable around the 11500 range with fluctuating volumes throughout the week.
20220126,FUT7,13035,13160,12990,13045,1145,677,"This row was flagged because the Open Interest value of 715 is significantly higher compared to the previous days, indicating a potential anomaly that may require further investigation.",There was a consistent decrease in price and increase in volume for symbol FUT5 over the one-week period.
20220126,FUT8,160,165,100,115,1002,667,"The row was flagged because the Open Interest decreased significantly from 715 to 501, which is suspicious and likely not valid.","The price of FUT5 remained relatively stable throughout the week, with a slight increase in volume on 20210726."
20220126,FUT10,43235,43255,43200,43210,970,325,"This row was flagged due to a significant increase in Open Interest from the previous day, which may be suspicious and worthy of further investigation for validity.",The price of FUT5 showed steady increase with higher volume on 20210728.
20220127,FUT1,33225,33310,33155,33250,1385,492,"The row was flagged due to a significant increase in volume compared to the previous days, which is likely valid as it could indicate a major market event or news impacting trading activity.","There is a significant anomaly in the volume on 20210729 for symbol FUT5 compared to the previous days, which may indicate a specific event or trading activity."
20220127,FUT2,43080,43085,42965,43025,1076,378,"This row was flagged because the Open Interest decreased significantly from the previous day, which is suspicious and may require further investigation.","The symbol FUT5 experienced a significant spike in volume on 20210729, with the price closing lower despite high trading activity."
20220127,FUT3,1080,1120,1045,1070,1326,632,"The row was flagged for having the same data as the previous day, making it potentially suspicious as it is rare for consecutive days to have identical values in commodities futures trading.",The price for symbol FUT5 showed minimal fluctuation with slightly lower volume compared to previous weeks.
20220127,FUT4,19705,19705,19705,19705,0,531,"This row was likely flagged due to a decrease in Open Interest from the previous day, which could be considered suspicious and may warrant further investigation.","There was a steady increase in both price and volume for symbol FUT5 during this week, indicating growing interest and potentially bullish market sentiment."
20220127,FUT6,2985,3085,2955,3020,1210,454,"This row was flagged by the quality check because the Open Interest decreased, which is suspicious as it is not aligned with the trend in the Volume for the given symbol.","Over the past week, the price of FUT5 remained relatively stable with low volatility, while trading volume fluctuated significantly."
20220127,FUT7,13050,13125,12985,13055,1112,425,"This row was flagged due to a decrease in Open Interest from the previous day, which could be valid as it may indicate a change in market sentiment or trading activity.","The price of FUT5 remained relatively stable with slight fluctuations throughout the week, while volume showed a significant increase on 20210803 compared to other days."
20220127,FUT8,100,185,100,100,598,661,"This row was flagged due to a significant outlier in the 'Open' value compared to the previous day's data, suggesting a potential data entry error, making it suspicious.","Over the week, the price of FUT5 futures remained relatively stable, with no significant price fluctuations, while the volume traded varied with a peak on August 3rd."
20220127,FUT10,43220,43225,43185,43245,800,460,"This row was flagged due to a significant discrepancy in the 'Open' price compared to the previous days, making it suspicious and likely invalid.",There was a significant anomaly on 20210806 with a large price range and volume spike for symbol FUT5.
20220128,FUT1,2,2,2,2,983,535,"This row was flagged because the Open Interest significantly decreased from the previous day, which is suspicious and likely invalid.","The symbol FUT5 experienced a significant price drop on 20210805, with the highest volume traded during that week on 20210810."
20220128,FUT2,43065,43085,43000,43040,785,648,"This row was likely flagged due to a slight decrease in Open Interest, which is probably valid given the stable trading activity for the Symbol 'FUT5' in the past week.","The price of FUT5 remained stable at 43500 throughout the week with consistent volumes, indicating a lack of significant price movement or trading activity."
20220128,FUT3,1115,1225,1110,1105,759,486,"This row was likely flagged due to the significant decrease in Open Interest from the previous days, indicating a potential data entry error, making it suspicious.","The closing price remained stable around 43500 for most of the week, with a slight increase in volume towards the end of the period."
20220128,FUT4,19770,19800,19720,19825,957,548,"The row was flagged because the volume and open interest values show a significant increase from the previous day, which may be considered suspicious and warrant further investigation.","The price of FUT5 remained relatively stable around 43,500 with a spike in volume on 20210810."
20220128,FUT6,3045,3120,3025,3015,1294,472,"The most likely reason for the row to be flagged by the auto quality check is a decrease in open interest from 591 to 530 in a week, which is suspicious and may require further investigation.",The FUT5 symbol saw consistent prices around 43500 with a slight decrease in volume on 20210816.
