Date,Symbol,Open,High,Low,Close,Volume,Open Interest
20211111,FUT2,28270,28340,28165,28215,0,507
20211111,FUT3,140,200,100,140,1051,658
20211111,FUT4,100,100,100,145,814,483
20211111,FUT6,43500,43500,43500,43500,1116,510
20211111,FUT7,4780,4920,4780,4770,1298,733
20211111,FUT8,200,345,125,265,1216,683
20211111,FUT9,670,715,570,670,917,611
20211111,FUT10,8070,8075,7970,8070,1230,439
20211112,FUT1,43275,43350,43275,43260,993,443
20211112,FUT2,28170,28210,28155,28135,1350,519
20211112,FUT3,225,255,145,250,877,416
20211112,FUT4,135,123,100,180,1134,420
20211112,FUT6,43445,43500,43270,43485,696,419
20211112,FUT7,4790,4855,4785,4765,1071,460
20211112,FUT8,330,330,305,345,879,585
20211112,FUT9,640,720,640,700,1135,421
20211112,FUT10,8145,8160,8115,8210,1216,592
20211115,FUT1,32965,32965,32965,32965,0,555
20211115,FUT2,28065,28075,28045,28120,996,364
20211115,FUT3,245,260,165,245,0,615
20211115,FUT4,2,2,2,2,872,551
20211115,FUT6,43500,43500,43465,43500,1376,328
20211115,FUT7,4780,4845,4685,4795,778,305
20211115,FUT8,405,495,300,360,1210,554
20211115,FUT9,740,815,685,785,1028,490
20211115,FUT10,8310,8340,8230,8285,1386,690
20211116,FUT1,32955,32965,32930,32955,1008,358
20211116,FUT2,28040,28075,27960,28060,1151,584
20211116,FUT3,275,275,235,220,727,368
20211116,FUT4,100,100,100,100,1057,317
20211116,FUT6,43500,43500,43315,43480,1180,460
20211116,FUT7,4810,4835,4765,4785,934,456
20211116,FUT8,360,385,300,405,1240,329
20211116,FUT9,750,765,575,745,1369,411
20211116,FUT10,8235,8345,8205,8235,0,506
20211117,FUT1,32940,32970,32940,32855,1340,714
20211117,FUT2,28125,28145,28065,28045,852,534
20211117,FUT3,230,235,230,290,1153,290
20211117,FUT4,165,205,140,220,844,564
20211117,FUT6,43500,43500,43495,43500,856,490
20211117,FUT7,4775,4795,4745,4820,1111,548
20211117,FUT8,435,490,380,470,667,494
20211117,FUT9,7850,8800,6600,7950,608,441
20211117,FUT10,8315,8345,8310,8275,909,504
20211118,FUT1,32935,32935,32905,32930,1265,520
20211118,FUT2,28100,28115,27960,28170,1075,646
20211118,FUT3,4,4,4,4,1273,428
20211118,FUT4,215,295,145,155,1223,395
20211118,FUT6,43440,43500,43440,43465,749,468
20211118,FUT7,28335,28335,28335,28335,0,587
20211118,FUT8,445,620,295,560,989,496
20211118,FUT9,7940,8045,7935,7850,1402,499
20211118,FUT10,8250,8320,8195,8235,855,571
20211119,FUT1,32925,33000,32765,32930,1110,395
20211119,FUT2,28275,28285,28230,28195,909,389
20211119,FUT3,100,125,100,120,1085,457
20211119,FUT4,110,160,100,120,847,477
20211119,FUT6,43455,43500,43420,43395,886,417
20211119,FUT7,28285,28315,28240,28240,1141,388
20211119,FUT8,580,700,510,570,1065,488
20211119,FUT9,7785,7870,7765,7760,868,552
20211119,FUT10,8195,8210,8180,8210,1159,338
20211122,FUT1,33010,33050,33000,33035,1314,459
20211122,FUT2,28160,28205,28060,28090,1072,586
20211122,FUT3,100,115,100,100,1094,474
20211122,FUT4,185,245,170,220,901,257
20211122,FUT6,43380,43400,43365,43290,774,469
20211122,FUT7,28295,28360,28215,28265,890,570
20211122,FUT8,515,570,500,640,1169,675
20211122,FUT9,7760,7860,7640,7640,1034,554
20211122,FUT10,8220,8285,8185,8315,802,541
20211123,FUT1,33025,33065,32970,33125,971,489
20211123,FUT2,28120,28225,28060,28025,915,587
20211123,FUT3,100,120,100,200,1229,511
20211123,FUT4,320,365,315,285,1018,579
20211123,FUT6,43265,43259,43210,43235,879,484
20211123,FUT7,28195,28340,28130,28180,1130,545
20211123,FUT8,6800,7600,5950,6550,1208,650
20211123,FUT9,7625,7680,7530,7665,582,598
20211123,FUT10,8305,8395,8285,8285,1465,700
20211124,FUT1,33060,33080,33015,33000,1107,592
20211124,FUT2,280350,281150,279100,279900,1110,465
20211124,FUT3,130,175,100,210,839,527
20211124,FUT4,395,405,320,385,933,542
20211124,FUT6,43185,43295,43015,43145,968,602
20211124,FUT7,28150,28230,27995,28095,700,510
20211124,FUT8,6545,6585,6500,6555,762,448
20211124,FUT9,7680,7730,7620,7685,1195,400
20211124,FUT10,8325,8390,8275,8250,85700,264
20211125,FUT1,33000,33090,32990,32995,909,480
20211125,FUT2,43500,43500,43500,43500,872,644
20211125,FUT3,205,350,135,305,1063,645
20211125,FUT4,445,525,395,420,1077,369
20211125,FUT6,43100,43150,43090,43120,897,506
20211125,FUT7,28070,28080,27885,28145,873,623
20211125,FUT8,6425,6570,6390,6425,868,506
20211125,FUT9,7705,7725,7660,7730,1247,378
20211125,FUT10,82350,83000,81400,82150,1073,501
20211126,FUT1,33040,33100,32950,32990,1129,500
20211126,FUT2,43470,43500,43506,43500,1190,515
20211126,FUT3,280,400,260,305,884,530
20211126,FUT4,2,2,2,2,1346,414
20211126,FUT6,43025,43170,43000,43055,794,552
20211126,FUT7,28120,28135,28095,28150,121000,416
20211126,FUT8,6430,6500,6355,6315,1228,540
20211126,FUT9,7640,7705,7570,7635,1227,676
20211126,FUT10,43500,43500,43500,43500,1074,570
20211129,FUT1,33000,33000,32965,33160,1290,422
20211129,FUT2,43410,43430,43255,43440,682,645
20211129,FUT3,320,330,265,400,888,456
20211129,FUT4,100,100,100,140,839,411
20211129,FUT6,43055,43095,43000,43030,718,349
20211129,FUT7,28090,28190,27975,28160,1199,615
20211129,FUT8,6285,6380,6170,6245,1122,671
20211129,FUT9,7545,7665,7530,7605,1097,242
20211129,FUT10,43440,43500,43435,43415,742,626
20211130,FUT1,33160,33160,33160,33160,1107,484
20211130,FUT2,43375,43425,43335,43380,1031,471
20211130,FUT3,445,470,365,510,989,530
20211130,FUT4,140,195,125,125,1178,491
20211130,FUT6,43075,43160,42995,42975,1258,501
20211130,FUT7,28145,28220,28040,28080,1044,531
20211130,FUT8,6265,6340,6241,6235,843,598
20211130,FUT9,7520,7705,7485,7495,886,453
20211130,FUT10,43500,43500,43485,43500,883,660
20211201,FUT1,33075,33160,33070,33065,770,407
20211201,FUT2,43420,43480,43195,43340,823,335
20211201,FUT3,555,655,465,570,718,446
20211201,FUT4,100,100,100,110,1168,392
20211201,FUT6,43025,43080,43025,42995,1020,281
20211201,FUT7,28170,28170,28080,28125,1321,395
20211201,FUT8,6245,6285,6190,6240,1017,451
20211201,FUT9,7500,7505,7480,7455,957,460
20211201,FUT10,43495,43500,43420,43460,983,400
20211202,FUT1,33050,33120,33025,33055,0,692
20211202,FUT2,43425,43470,43345,43480,848,592
20211202,FUT3,550,615,430,570,742,543
20211202,FUT4,100,115,100,175,907,478
20211202,FUT6,28845,28845,28845,28845,0,377
20211202,FUT7,28150,28235,28065,28220,1034,409
20211202,FUT8,6280,6280,6235,6245,720,539
20211202,FUT9,7490,7525,7440,7455,565,531
20211202,FUT10,43500,43500,43495,43500,1266,510
20211203,FUT1,33030,33075,33025,33045,1055,405
20211203,FUT2,43485,43500,43360,43495,683,598
20211203,FUT3,585,630,555,525,859,520
20211203,FUT4,155,195,100,220,1132,530
20211203,FUT6,28920,28985,28900,28895,989,335
20211203,FUT7,28220,28220,28220,28220,912,517
20211203,FUT8,6240,6270,6150,6235,1059,551
20211203,FUT9,7455,7455,7435,7515,1133,383
20211203,FUT10,43500,43500,43500,43500,993,493
20211206,FUT1,33045,33125,33025,33025,1070,406
20211206,FUT2,43450,43500,43425,43495,617,503
20211206,FUT3,575,600,530,545,1015,614
20211206,FUT4,255,300,120,220,1062,468
20211206,FUT6,28840,28950,28840,28815,1046,444
20211206,FUT7,28135,28315,28080,28110,1021,530
20211206,FUT8,6275,6370,6240,6220,854,571
20211206,FUT9,7535,7560,7470,7585,1420,511
20211206,FUT10,43445,43495,43335,43475,1185,499
20211207,FUT1,32995,33085,32980,32955,1112,307
20211207,FUT2,43430,43435,43340,43420,1110,590
20211207,FUT3,665,785,690,690,733,436
20211207,FUT4,160,290,110,195,838,403
20211207,FUT6,31850,31850,31850,31850,0,379
20211207,FUT7,280950,281700,279250,282400,1081,643
20211207,FUT8,6230,6230,6170,6240,827,541
20211207,FUT9,7555,7635,7485,7535,1081,616
20211207,FUT10,43430,43460,43380,43390,895,518
20211208,FUT1,33055,33110,32935,33040,1013,256
20211208,FUT2,43380,43465,43380,43410,990,669
20211208,FUT3,770,790,715,815,1070,532
20211208,FUT4,290,350,165,180,746,459
20211208,FUT6,31820,31875,31755,31815,810,441
20211208,FUT7,43500,43500,43500,43500,987,464
20211208,FUT8,62050,62350,61750,61950,842,271
20211208,FUT9,7570,7590,7555,7575,899,306
20211208,FUT10,43420,43495,43345,43440,1171,592
20211209,FUT1,33000,33070,32940,33015,552,555
20211209,FUT2,43350,43410,43350,43415,770,662
20211209,FUT3,860,945,825,885,966,487
20211209,FUT4,195,240,155,210,905,446
20211209,FUT6,31825,31845,31780,31780,1324,479
20211209,FUT7,43400,43405,43255,43355,999,467
20211209,FUT8,435000,435000,435000,435000,804,429
20211209,FUT9,7560,7670,7574,7570,819,649
20211209,FUT10,43445,43500,43380,43455,665,518
20211210,FUT1,33005,33030,32980,33065,1104,288
20211210,FUT2,43375,43415,43415,43400,1253,536
20211210,FUT3,920,935,805,935,1157,506
20211210,FUT4,220,270,150,210,890,620
20211210,FUT6,31790,31850,31690,31745,1062,408
20211210,FUT7,43330,43420,43320,43325,916,429
20211210,FUT8,43500,43500,43500,43500,1065,639
20211210,FUT9,7545,7625,7510,7530,1211,377
20211210,FUT10,43480,43500,43455,43400,801,303
20211213,FUT1,33075,33110,33055,33035,649,258
20211213,FUT2,43335,43345,43245,43345,977,457
20211213,FUT3,985,1010,970,1065,714,581
20211213,FUT4,215,285,125,185,1187,421
20211213,FUT6,31780,31825,31700,31715,1083,611
20211213,FUT7,43315,43350,43295,43375,1253,568
20211213,FUT8,43500,43500,43506,43500,1021,554
20211213,FUT9,7570,7640,7470,7590,1409,541
20211213,FUT10,43425,43455,43370,43350,562,576
20211214,FUT1,33055,33135,33035,33075,1189,683
20211214,FUT2,43320,43330,43270,43355,65100,513
20211214,FUT3,1060,1205,975,1140,1186,458
20211214,FUT4,18925,18925,18925,18925,0,550
20211214,FUT6,31735,31810,31705,31760,980,429
20211214,FUT7,43385,43415,43280,43375,946,617
20211214,FUT8,43500,43500,43500,43500,1136,293
20211214,FUT9,7530,7535,7490,7480,1136,274
20211214,FUT10,43425,43500,43370,43385,0,468
20211215,FUT1,33135,33225,33095,33105,898,380
20211215,FUT2,43265,43325,43130,43275,1075,618
20211215,FUT3,1145,1205,1015,1080,1303,516
20211215,FUT4,19040,19085,18975,19105,989,499
20211215,FUT6,31775,31850,31730,31820,1073,471
20211215,FUT7,43340,43445,43305,43335,794,615
20211215,FUT8,43450,43480,43435,43465,104700,493
20211215,FUT9,7545,7555,7410,7575,606,539
20211215,FUT10,43420,43480,43355,43390,1144,541
20211216,FUT1,33100,33245,32975,33075,1450,440
20211216,FUT2,43275,43395,43240,43260,957,425
20211216,FUT3,1160,1185,1105,1235,1214,577
20211216,FUT4,19135,19165,19115,19130,1029,521
20211216,FUT6,31830,31860,31810,31830,1240,350
20211216,FUT7,43345,43350,43315,43340,873,590
20211216,FUT8,43475,43500,43415,43495,632,622
20211216,FUT9,7615,7650,7505,7615,858,326
20211216,FUT10,43355,43345,43340,43360,1263,508
20211217,FUT1,33095,33200,33085,33070,551,499
20211217,FUT2,43315,43350,43310,43295,1283,511
20211217,FUT3,1225,1285,1195,1155,1146,490
20211217,FUT4,19095,19150,19010,19115,1266,403
20211217,FUT6,31785,31805,31740,31740,445,444
20211217,FUT7,43210,43295,43165,43220,1224,406
20211217,FUT8,43485,43481,43465,43500,1203,357
20211217,FUT9,7660,7805,7595,7770,1043,386
20211217,FUT10,43345,43365,43245,43345,1089,661
20211220,FUT1,33040,33135,32950,33010,808,506
20211220,FUT2,43290,43315,43185,43370,967,607
20211220,FUT3,1185,1315,1175,1235,1285,700
20211220,FUT4,19110,19155,19000,19035,896,544
20211220,FUT6,31760,31780,31620,31810,1103,484
20211220,FUT7,43265,43350,43225,43285,1173,670
20211220,FUT8,43440,43445,43395,43390,1201,399
20211220,FUT9,7770,7820,7630,7855,1149,589
20211220,FUT10,43300,43345,43361,43355,641,498
20211221,FUT1,33010,33010,33010,33010,727,525
20211221,FUT2,43305,43360,43280,43270,1169,399
20211221,FUT3,1250,1260,1230,1265,966,477
20211221,FUT4,19110,19120,19070,19055,787,338
20211221,FUT6,31855,31870,31820,31825,872,663
20211221,FUT7,43250,43285,43150,43225,1084,472
20211221,FUT8,43325,43365,43290,43295,910,512
20211221,FUT9,7825,7950,7795,7825,1411,579
20211221,FUT10,43230,43250,43205,43240,967,518
20211222,FUT1,33035,33065,32960,33095,921,458
20211222,FUT2,43200,43205,43195,43175,769,597
20211222,FUT3,1310,1440,1285,1285,1036,476
20211222,FUT4,19015,19170,18970,19020,835,524
20211222,FUT6,31750,31880,31705,31775,968,343
20211222,FUT7,43165,43235,43110,43180,1391,507
20211222,FUT8,7595,7595,7595,7595,0,370
20211222,FUT9,7850,7960,7850,7830,944,467
20211222,FUT10,43245,43280,43105,43195,849,406
20211223,FUT1,33085,33090,33035,33005,695,638
20211223,FUT2,43205,43250,43140,43165,1200,393
20211223,FUT3,1345,1350,1230,1345,819,391
20211223,FUT4,18985,19065,18815,18930,1314,565
20211223,FUT6,31800,31860,31760,31865,1002,475
20211223,FUT7,43170,43200,43165,43215,927,463
20211223,FUT8,7570,7570,7525,7630,921,521
20211223,FUT9,7930,7945,7905,7930,805,551
20211223,FUT10,43275,43325,43250,43280,0,532
20211224,FUT1,33020,33055,33010,33080,1107,587
20211224,FUT2,43150,43230,43040,43215,596,430
20211224,FUT3,1350,1490,1290,1440,937,707
20211224,FUT4,18905,18965,18770,18960,1112,524
20211224,FUT6,31935,31940,31865,31915,911,525
20211224,FUT7,43185,43195,43150,43170,1064,409
20211224,FUT8,7545,7570,7445,7540,1288,570
20211224,FUT9,7960,8050,7915,8005,1184,299
20211224,FUT10,43335,43370,43235,43330,1480,515
20211227,FUT1,33020,33075,32975,33030,1051,469
20211227,FUT2,43120,43240,43075,43180,1013,538
20211227,FUT3,1350,1415,1340,1380,1100,399
20211227,FUT4,19005,19030,18855,19010,941,460
20211227,FUT6,31850,31910,31765,31850,1273,526
20211227,FUT7,43170,43230,43025,43140,863,471
20211227,FUT8,7565,7720,7515,7655,1137,415
20211227,FUT9,7980,8040,7900,7975,945,471
20211227,FUT10,43275,43275,43260,43395,1146,529
20211228,FUT1,32920,32935,32915,32760,821,316
20211228,FUT2,43155,43210,43110,43140,765,417
20211228,FUT3,1360,1450,1305,1350,760,572
20211228,FUT4,18970,19130,18885,19010,1166,448
20211228,FUT6,31830,31817,31825,31785,1239,604
20211228,FUT7,43180,43260,43080,43270,864,354
20211228,FUT8,7645,7705,7630,7700,1410,554
20211228,FUT9,7980,8020,7940,7885,825,505
20211228,FUT10,43415,43470,43395,43330,1123,620
20211229,FUT1,32775,32805,32750,32865,1308,614
20211229,FUT2,43150,43180,43140,43140,845,572
20211229,FUT3,1315,1350,1310,1315,791,311
20211229,FUT4,19040,19090,18965,19005,1051,527
20211229,FUT6,31810,31985,31740,31800,756,477
20211229,FUT7,43245,43375,43180,43280,0,441
20211229,FUT8,7705,7770,7575,7735,1490,370
20211229,FUT9,7870,7890,7770,7970,1111,594
20211229,FUT10,43255,43345,43235,43300,1145,447
20211230,FUT1,32900,32935,32850,32905,1070,456
20211230,FUT2,43160,43170,43115,43170,1004,554
20211230,FUT3,1310,1450,1295,1280,792,540
20211230,FUT4,19045,19055,19035,18995,1068,537
20211230,FUT6,31710,31725,31705,31730,1262,518
20211230,FUT7,43365,43410,43340,43405,0,471
20211230,FUT8,4,4,4,4,1095,433
20211230,FUT9,7930,7927,7835,7905,873,563
20211230,FUT10,43280,43325,43225,43245,1226,501
20211231,FUT1,32930,33045,32870,32985,647,402
20211231,FUT2,43225,43275,43185,43315,753,528
20211231,FUT3,1290,1400,1180,1295,738,645
20211231,FUT4,18925,18965,18915,18940,808,422
20211231,FUT6,31680,31695,31680,31720,1126,527
20211231,FUT7,43450,43480,43330,43440,620,597
20211231,FUT8,100,100,100,100,1041,570
20211231,FUT9,7830,7870,7795,7890,1119,431
20211231,FUT10,43265,43350,43225,43255,1254,520
20220103,FUT1,32880,32940,32850,32840,1102,431
20220103,FUT2,43385,43500,43360,43495,1016,413
20220103,FUT3,1280,1395,1225,1275,0,578
20220103,FUT4,18960,18985,18945,18965,1244,389
20220103,FUT6,31785,31805,31785,31825,981,403
20220103,FUT7,43475,43500,43435,43485,1097,650
20220103,FUT8,110,165,110,100,803,545
20220103,FUT9,7975,8075,7965,7980,985,708
20220103,FUT10,43245,43320,43220,43115,1232,413
20220104,FUT1,32860,32945,32860,32875,731,238
20220104,FUT2,43490,43500,43465,43500,686,401
20220104,FUT3,1285,1290,1200,1340,1170,623
20220104,FUT4,19040,19150,18845,19035,890,427
20220104,FUT6,31865,31915,31825,31795,1038,527
20220104,FUT7,43495,43500,43385,43455,706,518
20220104,FUT8,100,100,100,100,1048,542
20220104,FUT9,7950,8035,7900,7955,1144,620
20220104,FUT10,43135,43175,43045,43190,699,358
20220105,FUT1,32915,32935,32865,32945,1069,403
20220105,FUT2,43490,43500,43450,43500,1317,619
20220105,FUT3,1305,1350,1295,1305,840,400
20220105,FUT4,19115,19195,19100,19105,702,563
20220105,FUT6,3,3,3,3,1055,266
20220105,FUT7,43455,43455,43455,43455,749,411
20220105,FUT8,120,130,120,140,809,506
20220105,FUT9,7940,8065,7920,8025,1444,620
20220105,FUT10,43265,43425,43260,43220,932,461
20220106,FUT1,33020,33035,33010,33030,0,475
20220106,FUT2,43500,43500,43450,43470,1236,580
20220106,FUT3,1230,1255,1115,1175,944,620
20220106,FUT4,18970,19055,18885,18925,1495,350
20220106,FUT6,100,100,100,100,800,691
20220106,FUT7,434400,435000,434350,434450,1084,423
20220106,FUT8,100,195,100,100,777,531
20220106,FUT9,2,2,2,2,669,484
20220106,FUT10,43150,43250,43110,43200,840,466
20220107,FUT1,32985,32985,33042,33035,1250,330
20220107,FUT2,43445,43500,43255,43405,658,365
20220107,FUT3,1230,1315,1205,1230,1124,236
20220107,FUT4,30765,30765,30765,30765,0,499
20220107,FUT6,100,130,100,100,1197,463
20220107,FUT7,43500,43500,43500,43500,1016,423
20220107,FUT8,100,100,100,100,1152,492
20220107,FUT9,100,100,100,100,1645,495
20220107,FUT10,43275,43320,43135,43320,1295,436
20220110,FUT1,33045,33050,32975,33130,961,320
20220110,FUT2,43405,43450,43335,43325,1121,539
20220110,FUT3,1305,1365,1408,1395,1017,338
20220110,FUT4,30725,30785,30445,30760,568,410
20220110,FUT6,100,130,100,100,824,639
20220110,FUT7,43500,43500,43500,43405,1127,477
20220110,FUT8,140,265,100,100,728,362
20220110,FUT9,100,195,100,100,1138,528
20220110,FUT10,43355,43365,43225,43245,597,459
20220111,FUT1,33190,33295,33080,33215,912,559
20220111,FUT2,432600,433050,431700,433450,837,376
20220111,FUT3,1480,1520,1395,1540,630,570
20220111,FUT4,30695,30825,30630,30715,1036,527
20220111,FUT6,110,230,100,100,1092,409
20220111,FUT7,43370,43405,43350,43355,752,382
20220111,FUT8,100,130,100,100,957,416
20220111,FUT10,43255,43355,43240,43250,1029,672
20220112,FUT1,33235,33285,33235,33250,1162,335
20220112,FUT2,43500,43500,43500,43500,906,607
20220112,FUT3,1535,1590,1365,1445,129600,433
20220112,FUT4,30730,30735,30655,30775,1468,471
20220112,FUT6,135,140,100,100,1135,384
20220112,FUT7,43410,43455,43380,43470,891,607
20220112,FUT8,100,100,100,100,1168,259
20220112,FUT10,43245,43320,43165,43210,671,479
20220113,FUT1,33275,33405,33205,33175,860,414
20220113,FUT2,43480,43485,43470,43490,801,460
20220113,FUT3,1380,1520,1285,1295,973,564
20220113,FUT4,30710,30780,30650,30725,1010,524
20220113,FUT6,145,185,115,185,1059,364
20220113,FUT7,43500,43500,43485,43500,1199,399
20220113,FUT8,135,185,100,170,754,594
20220113,FUT10,43210,43210,43210,43210,1272,584
20220114,FUT1,33245,33285,33205,33175,851,473
20220114,FUT2,43365,43385,43360,43410,1109,238
20220114,FUT3,1300,1430,1270,1260,1033,528
20220114,FUT4,307050,308550,306600,306550,795,629
20220114,FUT6,125,215,100,210,909,536
20220114,FUT7,43500,43500,43425,43440,1013,488
20220114,FUT8,110,190,100,125,1052,538
20220114,FUT10,43250,43305,43225,43230,1173,716
20220117,FUT1,33255,33345,33250,33230,1019,480
20220117,FUT2,43440,43500,43380,43490,1284,338
20220117,FUT3,1295,1340,1290,1285,1018,472
20220117,FUT4,43500,43500,43500,43500,0,560
20220117,FUT6,190,280,130,210,964,349
20220117,FUT7,43490,43500,43440,43450,1450,562
20220117,FUT8,42730,42730,42730,42730,0,530
20220117,FUT10,43205,43235,43105,43270,973,492
20220118,FUT1,33270,33320,33155,33220,1105,555
20220118,FUT2,43450,43500,43375,43425,1307,563
20220118,FUT3,1265,1280,1150,1260,1070,549
20220118,FUT4,20925,20925,20925,20925,0,546
20220118,FUT6,265,320,190,220,509,614
20220118,FUT7,43455,43500,43390,43500,1256,438
20220118,FUT8,42730,42730,42730,42730,1067,490
20220118,FUT10,43210,43265,43140,43275,1089,640
20220119,FUT1,33300,33330,33300,33340,1258,558
20220119,FUT2,43375,43400,43295,43375,1174,564
20220119,FUT3,1210,1230,1160,1165,903,504
20220119,FUT4,20955,21015,20910,20945,0,414
20220119,FUT6,2200,2550,1000,2700,1232,481
20220119,FUT7,43480,43500,43445,43500,1246,449
20220119,FUT8,42770,42780,42715,42805,846,489
20220119,FUT10,43340,43345,43265,43230,995,441
20220120,FUT1,33375,33450,33290,33310,764,314
20220120,FUT2,43295,43315,43235,43260,887,529
20220120,FUT3,1100,1190,1075,1100,1094,590
20220120,FUT4,20870,20885,20850,20930,1066,428
20220120,FUT6,2735,2780,2725,2765,1452,476
20220120,FUT7,13270,13270,13270,13270,0,654
20220120,FUT8,42730,42740,42655,42805,904,420
20220120,FUT10,43195,43290,43170,43160,1027,643
20220121,FUT1,33280,33305,33225,33275,881,404
20220121,FUT2,43275,43335,43235,43265,1154,434
20220121,FUT3,1090,1100,1085,1115,1166,529
20220121,FUT4,20955,21015,20905,20990,1039,469
20220121,FUT6,2770,2775,2695,2785,982,668
20220121,FUT7,13280,13305,13185,13205,1012,502
20220121,FUT8,42695,42755,42630,42725,802,345
20220121,FUT10,43135,43200,43100,43175,995,532
20220124,FUT1,33295,33305,33260,33245,1139,509
20220124,FUT2,43160,43215,43145,43040,1079,669
20220124,FUT3,1115,1150,985,1150,872,473
20220124,FUT4,20990,20990,20990,20990,1070,689
20220124,FUT6,2770,2800,2710,2800,957,564
20220124,FUT7,13200,13215,13185,13205,1241,571
20220124,FUT8,3,3,3,3,995,554
20220124,FUT10,43285,43340,43280,43275,802,498
20220125,FUT1,33205,33230,33020,33225,324,609
20220125,FUT2,43025,43030,42890,43015,978,410
20220125,FUT3,1090,1200,940,1140,973,409
20220125,FUT4,21040,21110,20985,21090,1058,526
20220125,FUT6,2890,2985,2810,2940,471,621
20220125,FUT7,13100,13210,13075,13090,1024,385
20220125,FUT8,100,100,100,100,906,519
20220125,FUT10,43375,43405,43350,43260,905,628
20220126,FUT1,33185,33315,33120,33270,1320,484
20220126,FUT2,43060,43135,43015,43070,706,315
20220126,FUT3,1130,1220,1105,1060,1189,290
20220126,FUT4,21055,21055,20985,21040,931,393
20220126,FUT6,2930,2970,2855,2935,828,650
20220126,FUT7,13035,13160,12990,13045,1145,677
20220126,FUT8,160,165,100,115,1002,667
20220126,FUT10,43235,43255,43200,43210,970,325
20220127,FUT1,33225,33310,33155,33250,1385,492
20220127,FUT2,43080,43085,42965,43025,1076,378
20220127,FUT3,1080,1120,1045,1070,1326,632
20220127,FUT4,19705,19705,19705,19705,0,531
20220127,FUT6,2985,3085,2955,3020,1210,454
20220127,FUT7,13050,13125,12985,13055,1112,425
20220127,FUT8,100,185,100,100,598,661
20220127,FUT10,43220,43225,43185,43245,800,460
20220128,FUT1,2,2,2,2,983,535
20220128,FUT2,43065,43085,43000,43040,785,648
20220128,FUT3,1115,1225,1110,1105,759,486
20220128,FUT4,19770,19800,19720,19825,957,548
20220128,FUT6,3045,3120,3025,3015,1294,472
20220128,FUT7,12960,12957,12940,13085,926,432
20220128,FUT8,100,100,100,100,848,585
20220128,FUT10,43170,43285,43140,43105,1014,559
20220131,FUT1,100,100,100,100,484,603
20220131,FUT2,42985,43060,42890,43005,1153,300
20220131,FUT3,1185,1195,1170,1095,611,646
20220131,FUT4,19810,19920,19775,19860,640,395
20220131,FUT6,3020,3095,3005,3100,987,361
20220131,FUT7,4,4,4,4,958,599
20220131,FUT8,100,100,100,100,699,475
20220131,FUT10,431200,431950,431100,430900,1033,589
20220201,FUT1,120,170,120,100,865,518
20220201,FUT2,43055,43095,43010,42985,1454,332
20220201,FUT3,1045,1055,1010,1050,1084,466
20220201,FUT4,19845,19885,19810,19880,1209,637
20220201,FUT6,3075,3105,3045,3150,831,488
20220201,FUT7,100,100,100,100,797,620
20220201,FUT8,100,105,100,100,728,509
20220201,FUT10,43500,43500,43500,43500,0,598
20220202,FUT1,1000,1000,1000,1000,1243,465
20220202,FUT2,43010,43195,42990,42960,1182,369
20220202,FUT3,1020,1045,895,1070,891,537
20220202,FUT4,19850,19860,19820,19880,1041,505
20220202,FUT6,3140,3210,3100,3065,804,496
20220202,FUT7,135,140,105,110,869,522
20220202,FUT8,100,100,100,100,1133,501
20220202,FUT10,43485,43500,43415,43445,1013,500
20220203,FUT1,1035,1135,970,1050,1298,686
20220203,FUT2,42945,42975,42860,42940,1346,537
20220203,FUT3,1135,1200,1110,1090,1401,507
20220203,FUT4,19815,19835,19800,19830,775,674
20220203,FUT6,3110,3200,3105,3175,1444,576
20220203,FUT7,100,275,100,100,945,379
20220203,FUT8,155,195,110,120,1161,523
20220203,FUT10,43390,43390,43260,43400,1105,484
20220204,FUT1,940,965,840,995,790,531
20220204,FUT2,42950,43010,42860,42935,959,402
20220204,FUT3,1055,1090,890,1020,743,604
20220204,FUT4,19915,19925,19780,19875,1008,554
20220204,FUT6,3185,3215,3185,3185,760,315
20220204,FUT7,100,325,100,100,900,621
20220204,FUT8,100,165,100,120,1170,632
20220204,FUT10,43475,43495,43430,43425,980,703
20220207,FUT1,1035,1050,1015,995,1081,628
20220207,FUT2,42885,42905,42835,42880,1271,432
20220207,FUT3,970,1025,905,975,65700,658
20220207,FUT4,19830,19880,19785,19935,958,458
20220207,FUT6,3240,3270,3210,3290,976,443
20220207,FUT7,100,105,100,100,821,426
20220207,FUT8,230,350,100,215,1355,378
20220207,FUT10,43415,43460,43405,43370,1365,375
20220208,FUT1,1015,1100,975,950,1272,398
20220208,FUT2,42865,42920,42815,42905,1179,648
20220208,FUT3,35815,35815,35815,35815,0,349
20220208,FUT4,19920,20035,19860,19920,1042,668
20220208,FUT6,3325,3390,3300,3375,931,632
20220208,FUT7,100,210,100,100,909,513
20220208,FUT8,135,165,100,220,1020,688
20220208,FUT10,43375,43371,43260,43385,1189,420
20220209,FUT1,4,4,4,4,1108,392
20220209,FUT2,42965,43035,42930,42915,1161,590
20220209,FUT3,35790,35860,35760,35780,906,671
20220209,FUT4,19930,19925,19855,19960,1226,453
20220209,FUT6,3375,3375,3375,3375,1007,418
20220209,FUT7,180,220,180,110,956,661
20220209,FUT8,255,355,230,140,957,305
20220209,FUT10,43445,43500,43430,43500,1052,460
20220210,FUT1,100,120,100,100,1259,595
20220210,FUT2,42865,43005,42705,42860,1328,500
20220210,FUT3,35720,35870,35715,35735,997,546
